customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID0157,Female,0,No,No,47,Yes,No,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,27.09035900824071,1313.4181505711194,Yes
ID0158,Male,0,No,Yes,43,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),106.78520950725513,4308.5990731923175,No
ID0159,Female,0,No,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),97.10463025571775,5605.301834412023,No
ID0160,Male,0,No,Yes,59,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,103.01655870137611,6042.157137940586,No
ID0161,Male,0,No,Yes,4,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.53797580045924,372.0075881632064,No
ID0162,Female,0,No,No,68,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),87.7803940507209,5998.588023245223,No
ID0163,Female,1,Yes,Yes,69,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,63.72642378562898,4530.749427278957,No
ID0164,Female,0,No,No,6,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,31.03566092406332,126.11321591193482,Yes
ID0165,Male,1,Yes,No,52,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,48.20058293516976,2389.965540424499,No
ID0166,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),45.84105237461486,728.5065101969111,No
ID0167,Male,0,No,No,58,No,Yes,DSL,No internet service,Yes,No,No,No,No internet service,One year,No,Mailed check,34.60354397660405,1967.6971900223411,No
ID0168,Male,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),42.13159970695149,354.5824231988181,Yes
ID0169,Female,0,Yes,No,21,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,67.85139710992962,1482.8847084348267,Yes
ID0170,Female,0,Yes,No,44,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,60.22126964063624,2753.343301998807,Yes
ID0171,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,No,Mailed check,50.91641772548729,3687.8208650509832,No
ID0172,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,108.67215188330017,6327.799440189458,No
ID0173,Female,0,Yes,No,12,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),95.87090789817636,1118.8227068653111,No
ID0174,Female,0,No,Yes,11,Yes,No,No,No internet service,No,No,No,No internet service,No,Two year,No,Credit card (automatic),18.251952034334714,229.02963984402936,No
ID0175,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.03617479408564,2815.7430088839674,No
ID0176,Male,0,Yes,No,9,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Two year,No,Credit card (automatic),87.9874269922604,751.210353495729,Yes
ID0177,Male,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.34061638423262,340.0517193037067,Yes
ID0178,Male,0,No,Yes,18,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,29.399963238101385,644.4759537493364,No
ID0179,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),45.85619783070018,425.5861056649651,No
ID0180,Male,0,Yes,Yes,3,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,79.38345926542232,138.72184863818208,Yes
ID0181,Male,0,No,Yes,29,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,110.31233983492578,3104.1142184883015,No
ID0182,Female,0,No,No,45,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),66.5852778333855,2905.1748064432545,Yes
ID0183,Male,0,No,Yes,26,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,116.2301731827893,2827.112456301757,No
ID0184,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Mailed check,111.67402417346801,4922.550327106328,No
ID0185,Male,0,No,Yes,36,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,81.73599925507386,3114.3798982496523,Yes
ID0186,Female,1,No,Yes,8,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.79841179531381,605.8826373057079,Yes
ID0187,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),86.15819618449545,5164.496057036837,No
ID0188,Male,0,Yes,No,34,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),97.12016584982197,3422.4125855903885,No
ID0189,Female,0,No,No,46,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,112.3071029112013,5362.709366322979,No
ID0190,Male,0,No,Yes,20,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,93.35168620256113,1872.5843414061055,No
ID0191,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),57.15555012654999,912.5360050056795,No
ID0192,Male,0,No,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.330287973754,3567.5102081372156,Yes
ID0193,Male,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),22.70136460916225,199.49956961500874,Yes
ID0194,Male,0,Yes,No,34,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,20.874483229833057,866.7867418704793,No
ID0195,Female,0,Yes,No,49,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,Two year,No,Credit card (automatic),46.151546276671,2366.022205958012,No
ID0196,Female,0,No,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,98.60989101337832,3448.782855615108,No
ID0197,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,49.92439495803614,680.953000189031,No
ID0198,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,29.691562172325664,634.957987576509,No
ID0199,Male,1,Yes,No,0,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,53.61287563899509,0.0,No
ID0200,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.55748261989493,2335.7179102882974,Yes
ID0201,Female,1,Yes,No,34,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),116.93169714299977,4095.3535262142864,Yes
ID0202,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,115.13558618354952,5924.838593044656,Yes
ID0203,Male,0,No,No,51,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Two year,No,Mailed check,91.6927020813863,4617.930742573454,No
ID0204,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,100.893079014369,5421.5516172606085,No
ID0205,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,43.38576577387599,2004.188149097382,No
ID0206,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,71.76744831242436,3001.159320629202,Yes
ID0207,Female,0,Yes,No,19,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,117.84949171538517,2167.1481981287143,Yes
ID0208,Female,0,No,Yes,32,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.321420267299075,1697.5273719771897,No
ID0209,Male,0,Yes,Yes,15,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,116.61909913878313,1723.393872838173,Yes
ID0210,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),36.82578550784707,176.5014067014935,No
ID0211,Male,1,No,No,69,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,80.01410856733995,5554.84182672606,No
ID0212,Male,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.19398815693124,1798.5121532690673,No
ID0213,Male,0,Yes,No,35,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.31786064212349,2687.0785410954013,Yes
ID0214,Male,0,No,Yes,53,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),48.89055134597727,2620.7603836903318,Yes
ID0215,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,99.39843256552437,1842.6400076759246,Yes
ID0216,Female,0,Yes,Yes,24,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.17455041965769,951.8462253665059,Yes
ID0217,Male,0,No,Yes,66,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Mailed check,61.02863407067852,3915.1332781543733,No
ID0218,Female,0,Yes,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Mailed check,45.973990100511514,2223.3753156441303,No
ID0219,Male,0,Yes,No,47,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),67.53908297218263,3153.25810161699,No
ID0220,Male,0,No,Yes,41,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.74138715153851,2190.896432618732,No
ID0221,Male,1,Yes,No,46,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),35.90979449826872,1858.221958505495,No
ID0222,Female,0,No,No,41,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.18877790806462,3604.1135363929266,No
ID0223,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,35.66210251008026,87.97781627768683,No
ID0224,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),72.564521848216,309.2757736988423,Yes
ID0225,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,98.45781949006705,4594.9732213620355,No
ID0226,Male,0,No,Yes,65,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,66.32690158247023,4353.123975080594,No
ID0227,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,106.68593043778606,4282.058393609005,No
ID0228,Male,0,No,Yes,57,Yes,No,No,Yes,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),60.88094855075174,3395.319634876984,No
ID0229,Male,0,Yes,Yes,32,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),115.07093259291865,3561.5718272152176,No
ID0230,Female,0,No,Yes,61,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),20.490308727437608,1159.7168743593984,No
ID0231,Female,0,Yes,No,11,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.10717742642875,931.4012636316241,Yes
ID0232,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),88.78592241403337,4252.155041238322,No
ID0233,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,79.10714906922246,187.58366722641804,Yes
ID0234,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),47.610626219328495,2366.3085841797324,Yes
ID0235,Female,1,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),79.07143577611726,5334.680192718869,Yes
ID0236,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,77.45708685936003,2550.6791346874393,No
ID0237,Female,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.94025112372144,1539.7424154448845,Yes
ID0238,Male,0,Yes,No,59,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,105.9845002237026,6290.587700540028,No
ID0239,Female,0,Yes,No,45,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),71.46153765478711,3265.569063311929,Yes
ID0240,Female,0,No,No,67,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26.905536269655713,1826.5279784813652,No
ID0241,Male,0,No,Yes,40,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,57.156789306016634,2224.6608751318477,No
ID0242,Female,0,No,No,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,39.65172613578356,2626.6417364809586,Yes
ID0243,Male,1,No,Yes,12,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.86316343134796,535.722432156077,No
ID0244,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,112.63677842254799,1990.410150884033,No
ID0245,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),85.48312152720146,4382.048980516306,No
ID0246,Male,0,Yes,Yes,35,No,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),48.15849543714696,1613.2235052224526,No
ID0247,Male,0,No,No,33,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Electronic check,85.83515876828659,2961.2660732151976,Yes
ID0248,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),98.30403858488192,1053.4823496052359,No
ID0249,Male,0,No,No,4,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.69317468709861,307.96955115422566,Yes
ID0250,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,116.48135974479875,5603.479232861494,No
ID0251,Male,0,No,No,39,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,106.14520727132349,3982.370983546384,No
ID0252,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Credit card (automatic),97.71310041244845,1186.2886286082808,No
ID0253,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),89.5248265641634,2125.634731175565,No
ID0254,Male,0,No,No,13,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),21.8739462795061,257.8274251873879,No
ID0255,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,20.240374208772078,321.8692919539291,Yes
ID0256,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),34.48167543295379,1149.9095759518111,Yes
ID0257,Female,0,No,Yes,56,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),109.69274208124156,6149.5437938658115,No
ID0258,Female,0,No,Yes,21,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),39.73318828279478,877.135415697097,No
ID0259,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,88.11353119336388,1485.1843891509563,No
